Name,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua & Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Republic of the Congo,Democratic Republic of the Congo,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Côte d’Ivoire,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea Bissau,Guinea-Bissau,Guyana,Haiti,Heard & McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Rwanda,Réunion,Samoa,San Marino,Saudi Arabia,Senegal,Republic of Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia & South Sandwich Islands,South Korea,South Sudan,Spain,Sri Lanka,St. Barthélemy,St. Helena,St. Kitts & Nevis,St. Lucia,St. Martin,St. Pierre & Miquelon,St. Vincent & Grenadines,Sudan,Suriname,Svalbard & Jan Mayen,Swaziland,Sweden,Switzerland,Syria,São Tomé & Príncipe,Taiwan,Tajikistan,United Republic of Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Turks & Caicos Islands,Tuvalu,U.S. Outlying Islands,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,England,USA,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis & Futuna,Western Sahara,Yemen,Zambia,Zimbabwe,Åland Islands,Somalila
Vehicle 19,0,0,21,0,0,0,0,0,0,17,0,0,39,22,0,0,0,32,0,0,23,0,0,0,0,0,41,0,0,4,0,0,0,23,0,0,0,0,29,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,31,0,0,0,17,0,17,0,0,30,13,14,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,28,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0,37,16,10,0,31,0,21,23,82,2,0,22,0,28,0,0,48,0,0,0,36,0,0,0,0,16,0,0,64,0,0,63,0,0,0,0,0,0,0,0,10,0,48,0,0,0,0,19,0,0,0,0,0,18,0,37,0,0,15,0,0,0,0,26,56,63,0,0,0,0,0,4,40,0,18,22,45,52,100,1,0,0,0,0,32,0,28,0,0,36,0,20,21,0,0,85,0,11,0,7,91,0,0,0,0,0,0,0,0,0,0,0,12,23,0,0,17,0,0,39,0,0,0,0,0,24,22,0,0,0,0,0,0,4,66,32,24,27,0,0,0,8,7,0,0,0,0,0,,0
Violet & Daisy,0,0,16,0,0,0,0,0,0,0,0,0,22,26,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,30,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,24,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,6,18,0,0,0,0,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,34,0,25,45,0,0,0,12,0,0,0,0,36,0,18,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,15,0,0,42,0,0,0,0,0,35,9,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,,0
The Wait,0,0,0,0,0,0,0,0,0,7,0,0,43,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,47,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,8,100,0,12,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,17,12,0,0,36,0,11,7,94,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,38,0,0,60,0,0,0,0,17,0,14,0,0,0,0,0,6,62,0,7,11,0,0,10,7,0,0,0,0,8,0,0,0,0,37,0,0,0,0,0,69,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,8,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,5,25,35,65,0,0,0,0,0,6,0,0,0,0,0,,0
Walking with Dinosaurs,0,0,0,0,0,0,0,0,0,2,0,0,68,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,39,0,0,0,0,6,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,5,7,0,0,36,0,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,32,0,10,0,0,0,0,0,0,22,0,2,7,0,0,9,1,0,0,0,0,4,0,8,0,0,36,0,0,0,0,0,15,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,0,3,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,53,28,0,0,0,0,0,5,0,0,0,0,0,,0
Warm Bodies,0,0,11,0,0,0,0,0,0,4,0,0,27,13,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,24,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,17,0,0,0,8,0,13,0,0,0,0,20,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,29,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,10,17,11,9,16,0,7,18,0,1,0,12,0,0,0,0,19,0,0,0,0,0,0,0,0,14,0,0,0,0,0,31,0,0,0,0,0,0,0,0,6,0,0,0,86,0,0,13,0,0,0,0,0,8,0,27,0,0,0,0,0,0,0,15,0,28,0,0,0,0,0,3,100,0,4,11,41,0,15,1,0,0,0,0,17,0,14,0,0,37,0,8,0,0,0,18,0,8,0,2,16,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,7,0,0,24,0,0,0,0,0,17,8,0,0,0,0,0,0,0,20,16,24,0,0,0,0,3,9,0,0,0,0,0,0,0
"The Way, Way Back",0,0,0,0,0,0,0,0,0,44,0,0,100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,85,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,12,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,23,0,0,0,0,0,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,95,0,35,0,0,0,53,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,17,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,54,83,0,0,0,0,0,0,0,0,0,0,0,0,0
We Are What We Are,0,0,0,0,0,0,0,0,0,2,0,0,30,3,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,61,0,0,0,6,2,0,0,0,0,0,0,2,76,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,29,5,0,0,16,0,4,2,59,1,0,0,0,29,0,0,16,0,0,0,27,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,51,5,0,31,0,0,97,0,0,0,0,7,0,25,0,0,0,0,0,0,57,0,2,3,0,0,4,2,0,0,0,0,6,0,0,0,0,26,0,0,0,0,0,47,0,5,0,2,29,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,3,0,0,0,0,50,0,1,0,0,0,0,0,0,0,27,23,37,0,0,0,0,0,3,0,0,0,100,0,0,0
We Steal Secrets: The Story of WikiLeaks,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,33,0,8,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0
We're the Millers,0,0,0,0,0,0,0,0,0,4,0,0,100,0,0,0,0,0,0,0,13,0,0,0,0,0,32,0,0,3,0,0,0,0,0,0,0,0,81,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,27,0,0,0,0,0,15,0,0,0,0,8,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,8,25,0,78,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,84,0,0,0,0,0,0,0,34,0,13,0,0,0,0,0,0,86,0,3,13,0,0,11,0,0,0,0,0,14,0,19,0,0,22,0,0,0,0,0,48,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,32,60,81,0,0,0,0,0,0,0,0,0,0,0,0,0
Welcome to the Jungle,0,0,11,0,0,0,0,0,0,56,0,0,44,16,0,0,0,32,0,0,15,0,0,0,0,30,34,0,0,32,0,0,0,34,0,0,0,0,29,0,0,0,0,0,49,0,0,0,33,0,0,0,0,56,38,0,0,0,17,0,24,0,0,0,39,15,48,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,17,0,0,23,0,0,0,0,49,0,0,0,0,0,0,55,0,17,0,29,37,14,0,31,0,20,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,13,0,0,0,0,0,17,0,36,0,0,13,0,0,0,0,28,0,33,0,0,0,0,100,47,30,0,21,28,43,0,28,6,0,0,0,0,13,0,33,0,0,26,0,21,28,0,0,22,0,9,0,22,33,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,7,0,0,15,0,0,0,0,0,0,9,0,0,0,0,0,0,6,27,29,31,40,0,0,0,22,3,0,0,0,0,0,0,0
White House Down,0,0,21,0,0,0,0,0,0,6,0,0,44,25,0,0,0,32,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,39,0,0,0,0,0,8,3,0,0,5,0,0,0,0,0,21,0,0,0,11,0,35,0,0,23,0,26,0,0,0,0,0,0,0,0,18,21,0,0,0,0,0,0,32,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,31,23,13,14,39,0,18,7,100,1,0,28,0,42,0,0,49,0,0,0,37,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23,0,0,0,0,0,29,0,41,0,0,38,0,0,0,0,36,0,45,0,0,0,0,0,0,75,0,7,12,58,53,24,0,0,0,0,0,36,0,20,0,0,61,0,11,0,0,0,36,0,11,0,3,49,0,0,0,0,0,0,0,0,0,0,0,34,24,0,0,8,0,0,50,0,0,0,0,93,30,4,0,0,0,0,0,0,0,51,38,38,0,0,0,0,5,8,0,0,0,0,0,0,0
White Reindeer,0,0,0,0,0,0,0,0,0,15,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,61,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,85,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wicked,0,0,0,0,0,0,0,0,0,8,0,0,64,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,7,0,0,0,20,0,0,0,0,50,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,18,0,0,0,10,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,8,7,0,0,45,0,12,8,99,2,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,47,0,0,100,0,0,0,0,21,0,12,0,0,0,0,0,5,39,0,10,14,0,0,20,8,0,0,0,0,5,0,20,0,0,43,0,0,0,0,0,40,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,7,17,60,73,0,0,0,0,0,3,0,0,0,0,0,0,0
The Wolf of Wall Street,0,100,16,0,0,0,0,0,0,9,0,0,39,28,0,0,0,29,0,0,20,0,0,0,0,0,38,0,0,3,0,0,0,30,0,0,0,0,27,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,35,0,0,38,10,0,30,0,0,16,0,36,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,70,17,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,31,11,25,12,49,0,22,73,0,1,0,31,0,20,0,0,32,0,0,26,36,0,0,0,0,18,0,0,77,0,0,26,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,31,0,0,0,0,0,20,0,35,0,0,12,0,0,0,0,34,0,36,0,0,0,0,0,6,24,0,5,15,29,0,44,2,0,0,0,0,23,0,44,0,0,27,0,10,28,0,0,26,0,15,0,6,21,0,0,0,0,0,0,0,0,0,0,0,29,25,0,0,6,0,0,15,0,0,0,0,0,33,17,0,0,0,0,0,0,3,32,32,23,0,0,0,0,6,6,0,0,0,0,0,0,0
The Wolverine,0,0,10,0,0,0,0,0,0,12,0,0,52,10,0,0,0,41,0,0,18,0,0,0,0,0,0,0,0,9,0,0,0,16,0,0,0,0,55,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,20,0,0,0,12,0,23,0,0,23,12,31,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,9,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,32,23,13,0,40,0,19,14,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,12,0,0,0,0,0,18,0,44,0,0,18,0,0,0,0,27,0,57,0,0,0,0,0,9,70,0,9,17,53,0,39,2,0,0,0,0,16,0,24,0,0,59,0,0,0,0,0,32,0,10,0,5,49,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,5,0,0,35,0,0,0,0,100,0,21,0,0,0,0,0,0,0,34,41,52,0,0,0,0,11,17,0,0,0,0,0,0,0
World War Z,0,0,20,0,0,0,0,0,0,9,0,0,46,24,0,0,0,26,0,0,29,0,0,0,0,0,32,0,0,5,0,0,0,12,0,0,0,0,44,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,31,0,0,0,15,0,27,0,0,0,0,29,0,0,0,0,0,0,0,0,18,34,0,0,0,0,0,0,25,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,34,21,0,21,29,30,20,43,0,20,29,0,3,0,23,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,22,0,0,0,0,0,21,0,45,0,0,17,0,0,0,0,30,0,48,0,0,0,0,0,7,100,0,36,16,47,0,30,5,0,0,0,0,29,0,29,0,0,61,0,16,0,0,0,29,0,17,0,8,32,0,0,0,0,0,0,0,0,0,0,0,28,23,0,0,10,0,0,59,0,0,0,0,0,28,16,0,0,0,0,0,0,5,39,43,44,0,0,0,0,7,19,0,0,0,0,0,0,0
Wrong,0,0,0,0,0,0,0,0,0,5,0,0,45,11,0,0,0,18,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,37,0,0,0,0,0,6,4,0,0,3,0,0,0,0,0,15,0,0,0,11,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,11,57,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,35,11,6,0,41,0,11,7,100,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,43,0,0,36,0,0,0,0,26,0,80,0,0,0,0,0,4,52,0,7,12,0,0,15,5,0,0,0,0,10,0,13,0,0,42,0,0,0,0,0,63,0,9,0,5,26,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,6,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,5,28,45,49,0,0,0,0,0,5,0,0,0,0,0,0,0
Wrong Cops,0,0,0,0,0,0,0,0,0,11,0,0,18,12,0,0,0,11,0,14,33,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,23,0,17,0,0,0,0,0,0,0,0,67,0,0,0,0,9,100,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,3,7,0,15,0,12,9,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,9,0,12,11,0,0,25,18,0,0,0,0,4,0,28,0,0,8,0,0,0,0,0,21,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,7,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0
You're Next,0,0,0,0,0,0,0,0,0,7,0,0,77,17,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,67,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,25,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,50,0,9,3,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,55,0,0,0,0,0,0,0,29,0,14,0,0,0,0,0,0,100,0,7,7,86,0,0,0,0,0,0,0,13,0,0,0,0,35,0,0,0,0,0,43,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,71,88,0,0,0,0,0,0,0,0,0,0,0,0,0
You Are Here,0,0,0,0,0,0,0,0,0,10,0,0,27,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,12,21,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,28,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,10,0,0,0,13,8,0,0,0,0,11,0,0,0,0,42,0,0,0,0,0,56,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,0,0,15,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,19,34,0,0,0,0,0,14,0,0,0,0,0,0,0
Zero Charisma,0,0,0,0,0,0,0,0,0,34,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,94,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,37,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,99,0,0,0,0,0,0,0,0,0,0,0,0,0
Zombie Hunter,0,0,3,0,0,0,0,0,0,3,0,0,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,3,0,0,0,7,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,10,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,2,100,6,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,3,18,0,3,2,0,0,5,2,0,0,0,0,2,0,3,0,0,6,0,9,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,5,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,4,7,0,0,0,0,0,6,0,0,0,0,0,0,0
Paranormal Activity: The Marked Ones,0,0,26,0,0,0,0,0,0,8,0,0,56,5,0,0,0,18,0,0,27,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,34,0,0,0,0,0,23,0,0,0,10,24,0,0,0,0,0,0,0,0,14,35,0,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,14,25,7,16,42,0,12,2,0,0,0,28,0,0,0,0,33,0,0,0,0,0,0,0,0,16,0,0,0,0,0,38,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,17,0,0,0,0,0,30,0,64,0,0,0,0,0,0,0,21,0,44,0,0,0,0,0,4,70,0,5,9,60,47,24,0,0,95,0,0,21,0,27,0,0,45,0,0,0,0,0,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,12,0,0,0,0,100,37,4,0,0,0,0,0,0,0,40,49,46,0,0,0,0,6,3,0,0,0,0,0,0,0
Open Grave,0,0,16,0,0,0,0,0,0,17,0,0,39,24,0,0,0,20,0,0,23,0,0,0,0,0,66,0,0,16,0,0,0,13,0,0,0,0,29,0,0,0,0,0,13,3,0,0,6,0,0,0,0,0,74,0,0,0,17,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,33,22,0,0,0,0,0,0,19,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,18,40,0,22,21,26,0,36,0,18,57,0,2,0,0,0,25,0,0,79,0,0,0,0,0,0,0,0,32,0,0,0,0,0,30,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,17,0,0,0,0,0,46,0,53,0,0,25,0,0,0,0,22,0,100,0,0,0,0,0,5,70,0,47,20,0,41,47,4,0,0,0,0,79,0,49,0,0,30,0,26,29,0,0,41,0,13,0,10,34,0,0,0,0,0,0,0,0,0,0,0,37,13,0,0,10,0,0,46,0,0,0,0,0,24,15,0,0,0,0,0,0,4,35,32,25,0,0,0,0,5,4,0,0,0,0,0,0,0
